coordinates,createdAt,created_at,customPrice,id,imageUrls,images,isUploaded,itemId,localImagePaths,pickupId,product.id,product.name,product.price,product.unit,quantity,supervisorPhoneNumber,totalPrice,weight,predicted_class,confidence,ensemble_details,blip_description,detection_method
,2025-05-20T13:44:14.203,,,J7Iy4967d6R4WqI4dzuP,,,False,,/data/user/0/com.example.picker_app/cache/89163edb-e382-40ca-8776-579f1d3138fe8861089034986183958.jpg,,eoufky9iVJEjhYYpkjA1,Aluminium,105.0,WEIGHT,4.1,,430.5,0.0,,0.0,,,
,2025-05-20T13:44:14.203,,,J8tvuqMu732FsTeYWDsM,,,False,,/data/user/0/com.example.picker_app/cache/89163edb-e382-40ca-8776-579f1d3138fe8861089034986183958.jpg,,eoufky9iVJEjhYYpkjA1,Aluminium,105.0,WEIGHT,4.1,,430.5,0.0,,0.0,,,
,2025-06-02T10:12:55.917,,,J976YsyZYbFvDRgGJsPv,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748840000512.jpg?alt=media&token=a9c65161-d0db-4fcf-9902-e2c78f0108c0,,True,,/data/user/0/com.example.picker_app/cache/6a4a0ffd-b547-4a48-8f46-6b6686598e1c658295306843428841.jpg,,IrE4epvkz3U8G8lSschj,Cardboard,8.0,WEIGHT,8.6,,68.8,0.0,a photo of a treadmill,0.1542012333869934,4 models used,a pile of books sitting on top of a table,object_detection
,2025-06-01T14:48:40.086,,,J981oBR6YPhqeMUwCvGR,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748770137226.jpg?alt=media&token=8aeed89d-c7d2-4c25-ab9f-152a7b3eb9db,,True,,/data/user/0/com.example.picker_app/cache/30a5b401-1976-4a39-8dca-477ce21fcfda2380246214049185167.jpg,,Yai7gpI6XM64OWk2a6KR,Iron,26.0,WEIGHT,2.0,,52.0,0.0,a photo of air conditioner grill scrap,0.4988512694835663,4 models used,a man is putting a piece of wood into a grill,object_detection
,2025-05-20T13:43:21.032,,,J9zTVVl5jFQwC1i4Clvp,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748241719586.jpg?alt=media&token=b88c759e-90f1-4b2f-81c2-4effafeb0a0d,,False,,/data/user/0/com.example.picker_app/cache/822344cf-a3a9-41ea-8457-19fef1ace9bf758822791408149742.jpg,,XQRzaEKu3O5EekUvBl1l,Metal Appliances Medium (Motor / Ceiling Fan),35.0,WEIGHT,7.4,,259.0,0.0,a photo of a traditional stove (Chulha) scrap,0.28223215937614443,4 models used,a man is using a machine to make a piece of wood,object_detection
,2025-05-20T13:46:31.976,,2.0,JA0GTIzVhB3Tz2roKzOu,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747732550297.jpg?alt=media&token=328864f1-49c0-4a23-8b13-34edc37b5781,,False,,/data/user/0/com.example.picker_app/cache/c34a99d4-40a7-4214-b81e-b517555ec7166150127312144819137.jpg,,damble.2,damble,2.0,weight,0.0,,24.2,12.1,a photo of a power stabilizer,0.11550816893577576,4 models used,a person is using a machine to make a piece of metal,object_detection
,2025-06-01T13:56:25.105,,,JBO623DvfB3V0mLHlqwz,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748766721021.jpg?alt=media&token=0d8af26e-3b39-4c44-b3d9-ce73300b184b,,True,,/data/user/0/com.example.picker_app/cache/4b667511-a878-4d3f-b52e-7d84a5b4e6805954775259305225403.jpg,,,,,,6.8,,54.4,0.0,a phot of polythene bags,0.16398970186710357,4 models used,a person is standing on a bed with a sheet on it,object_detection
,2025-05-20T13:43:21.032,,,JCC1uJCaBnK2OFBitPmm,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748169789766.jpg?alt=media&token=30770d24-bdd3-419b-a1ac-5fe6795920b6,,False,,/data/user/0/com.example.picker_app/cache/822344cf-a3a9-41ea-8457-19fef1ace9bf758822791408149742.jpg,,XQRzaEKu3O5EekUvBl1l,Metal Appliances Medium (Motor / Ceiling Fan),35.0,WEIGHT,7.4,,259.0,0.0,a photo of a traditional stove (Chulha) scrap,0.28223215937614443,4 models used,a man is using a machine to make a piece of wood,object_detection
,2025-05-20T13:47:32.327,,,JDmAAfEqSqjIu7wNgIv7,,,False,,/data/user/0/com.example.picker_app/cache/86790950-8d3b-40c7-8535-cd89fb4707ff6793285604110236917.jpg,,Yai7gpI6XM64OWk2a6KR,Iron,26.0,WEIGHT,10.0,,260.0,0.0,,0.0,,,
,2025-05-20T13:46:31.976,,2.0,JEbneRD57CBkUzNRYEYa,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748156768027.jpg?alt=media&token=b661486f-0ac4-412d-a964-4547cb36a683,,False,,/data/user/0/com.example.picker_app/cache/c34a99d4-40a7-4214-b81e-b517555ec7166150127312144819137.jpg,,damble.2,damble,2.0,weight,0.0,,24.2,12.1,a photo of a power stabilizer,0.11550816893577576,4 models used,a person is using a machine to make a piece of metal,object_detection
,2025-05-20T13:43:21.032,,,JFRRGQjhPjKIUNwnoozG,,,False,,/data/user/0/com.example.picker_app/cache/822344cf-a3a9-41ea-8457-19fef1ace9bf758822791408149742.jpg,,XQRzaEKu3O5EekUvBl1l,Metal Appliances Medium (Motor / Ceiling Fan),35.0,WEIGHT,7.4,,259.0,0.0,,0.0,,,
,2025-05-20T13:47:32.327,,,JFwcatuSORwSuyHsXPW5,,,False,,/data/user/0/com.example.picker_app/cache/86790950-8d3b-40c7-8535-cd89fb4707ff6793285604110236917.jpg,,Yai7gpI6XM64OWk2a6KR,Iron,26.0,WEIGHT,10.0,,260.0,0.0,,0.0,,,
,2025-05-20T13:43:21.032,,,JKQZA0T14CMvkZJ9us2v,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748253287728.jpg?alt=media&token=1d7aa9c4-1648-4eef-9462-5e3c2a3c7a17,,False,,/data/user/0/com.example.picker_app/cache/822344cf-a3a9-41ea-8457-19fef1ace9bf758822791408149742.jpg,,XQRzaEKu3O5EekUvBl1l,Metal Appliances Medium (Motor / Ceiling Fan),35.0,WEIGHT,7.4,,259.0,0.0,a photo of a traditional stove (Chulha) scrap,0.28223215937614443,4 models used,a man is using a machine to make a piece of wood,object_detection
,2025-05-20T13:46:31.976,,2.0,JMo0VwHdZIlglirPb0jO,,,False,,/data/user/0/com.example.picker_app/cache/c34a99d4-40a7-4214-b81e-b517555ec7166150127312144819137.jpg,,damble.2,damble,2.0,weight,0.0,,24.2,12.1,,0.0,,,
,2025-05-20T13:43:21.032,,,JPqUwTr6xRUOAiTCSiQC,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748237764524.jpg?alt=media&token=624ea08e-e879-4c2d-b906-0d6104863bf4,,False,,/data/user/0/com.example.picker_app/cache/822344cf-a3a9-41ea-8457-19fef1ace9bf758822791408149742.jpg,,XQRzaEKu3O5EekUvBl1l,Metal Appliances Medium (Motor / Ceiling Fan),35.0,WEIGHT,7.4,,259.0,0.0,a photo of a traditional stove (Chulha) scrap,0.28223215937614443,4 models used,a man is using a machine to make a piece of wood,object_detection
,2025-05-20T13:49:07.465,,,JQul83gCO7IezKfFoJAn,,,False,,/data/user/0/com.example.picker_app/cache/23f7c010-2795-49d5-8409-f1f48412a4722686840344295114900.jpg,,FdfqthDCzeLk7HNolUtD,Books,12.0,WEIGHT,2.8,,33.599999999999994,0.0,,0.0,,,
,2025-05-20T13:49:07.465,,,JRsQCLU0zDIAlvI4OKnF,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747825626860.jpg?alt=media&token=d91d6a3b-3e59-44cf-8823-1a5c1cb13767,,False,,/data/user/0/com.example.picker_app/cache/23f7c010-2795-49d5-8409-f1f48412a4722686840344295114900.jpg,,FdfqthDCzeLk7HNolUtD,Books,12.0,WEIGHT,2.8,,33.599999999999994,0.0,a photo of a used inverter battery,0.2103092312812805,4 models used,a small scale with a box of food on it,object_detection
,2025-05-20T13:45:09.194,,,JX9gdWzNE5WngR72xirL,,,False,,/data/user/0/com.example.picker_app/cache/decb2e0b-16f3-4c47-b216-d273a15a248b293324499167370541.jpg,,Ng8861YoJjTJGoDAsnES,Brass,305.0,WEIGHT,4.3,,1311.5,0.0,,0.0,,,
,2025-05-20T13:46:31.976,,2.0,JYMvQzQuASFEE3ZrblNe,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748256364720.jpg?alt=media&token=0358ce1d-a92b-45e5-b6cd-cb6ccf93a173,,False,,/data/user/0/com.example.picker_app/cache/c34a99d4-40a7-4214-b81e-b517555ec7166150127312144819137.jpg,,damble.2,damble,2.0,weight,0.0,,24.2,12.1,a photo of a power stabilizer,0.11550816893577576,4 models used,a person is using a machine to make a piece of metal,object_detection
,2025-06-02T11:39:57.532,,,JcBCVkQ65TyFOBkL1Nj7,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748844633195.jpg?alt=media&token=54d8619d-0d33-460c-92a6-9970bc8ec670,,True,,/data/user/0/com.example.picker_app/cache/55dede39-99c1-4323-894c-096bff1213451593335645908331959.jpg,,ikM1vawtHWwr8sadX8yf,UPS,180.0,QUANTITY,1.0,,180.0,0.0,a photo of a power bank,0.1956686073972378,4 models used,a box with a cell inside of it,object_detection
,2025-06-05T11:03:27.429,,,JghHgMYVPlaiXzWYS3VW,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1749101863503.jpg?alt=media&token=d951bec8-ff38-41bf-87ea-d2facdf07f15,,True,,/data/user/0/com.example.picker_app/cache/fdf9e85a-4cf1-4ead-adf7-1a39883736bc959564218.jpg,,Yai7gpI6XM64OWk2a6KR,Iron,26.0,WEIGHT,1.0,,26.0,0.0,a photo of a traditional stove (Chulha) scrap,0.3163215756416321,4 models used,a black and white floor,object_detection
,2025-05-27T13:14:56.360,,,JlFva2hiuPLfAbMyEjXE,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748332814631.jpg?alt=media&token=7cfdb8ec-22eb-4801-948b-7e59081e1f7b,,False,,/data/user/0/com.example.picker_app/cache/3d9774fd-d0a2-46df-afef-4af903237dd29145311122587507860.jpg,,7AhHKaLffm3YgUSUobMV,Battery (Used with Inverters),81.0,WEIGHT,10.0,,810.0,0.0,a photo of a computer keyboard,0.7615621566772461,4 models used,a computer keyboard with a white keyboard on it,object_detection
,2025-05-20T13:47:32.327,,,JmeSYVYU44a1rbyltgd6,,,False,,/data/user/0/com.example.picker_app/cache/86790950-8d3b-40c7-8535-cd89fb4707ff6793285604110236917.jpg,,Yai7gpI6XM64OWk2a6KR,Iron,26.0,WEIGHT,10.0,,260.0,0.0,,0.0,,,
,2025-05-20T13:44:14.203,,,Jpx6CDIJP4d5qsoN1Qm1,,,False,,/data/user/0/com.example.picker_app/cache/89163edb-e382-40ca-8776-579f1d3138fe8861089034986183958.jpg,,eoufky9iVJEjhYYpkjA1,Aluminium,105.0,WEIGHT,4.1,,430.5,0.0,,0.0,,,
,2025-05-20T13:49:07.465,,,JqQQouwyws9ERQ5KfH1i,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748250103387.jpg?alt=media&token=970bee7f-f866-4b47-9966-8ad4e5983094,,False,,/data/user/0/com.example.picker_app/cache/23f7c010-2795-49d5-8409-f1f48412a4722686840344295114900.jpg,,FdfqthDCzeLk7HNolUtD,Books,12.0,WEIGHT,2.8,,33.599999999999994,0.0,a photo of a used inverter battery,0.2103092312812805,4 models used,a small scale with a box of food on it,object_detection
,2025-06-02T15:34:22.350,,,JqsNWMhWCstySQ7RNzO6,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748860030377.jpg?alt=media&token=c903f5a6-a877-4a87-90c2-73e771f58f17,,True,,/data/user/0/com.example.picker_app/cache/0fffe7db-12be-45c7-98f0-34eb92d9d26f923105115391658836.jpg,,eoufky9iVJEjhYYpkjA1,Aluminium,105.0,WEIGHT,0.8,,84.0,0.0,a phot of polythene bag of scrap,0.3522540688514709,4 models used,a bicycle with a bag on the back,object_detection
,2025-04-17,,,Jrx1tN7JIsmHKCZotzvq,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1744894963629.jpg?alt=media&token=280185e8-f655-45f3-ac30-1c964c20a5f2,,False,,,,0vi1ZAWMBbQ3Ms1G8wrA,Steel,40.0,WEIGHT,5.0,,200.0,0.0,a photo of a computer keyboard,0.759457528591156,4 models used,a close up of a keyboard with the keys missing,object_detection
,2025-05-20T13:43:21.032,,,Jus8tJNOYrNuCEzZlOwd,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748070860350.jpg?alt=media&token=60608e2b-a2cd-437f-a39b-815e9a65c166,,False,,/data/user/0/com.example.picker_app/cache/822344cf-a3a9-41ea-8457-19fef1ace9bf758822791408149742.jpg,,XQRzaEKu3O5EekUvBl1l,Metal Appliances Medium (Motor / Ceiling Fan),35.0,WEIGHT,7.4,,259.0,0.0,a photo of a traditional stove (Chulha) scrap,0.28223215937614443,4 models used,a man is using a machine to make a piece of wood,object_detection
,2025-06-05T11:13:10.949,,8.0,Jvyw9xgsJaPaO1pdU9pZ,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1749102690198.jpg?alt=media&token=2247648f-3d85-4f6a-bcfd-477f48a28d41,,True,,/data/user/0/com.example.picker_app/cache/4146b17f-32cf-4743-bd98-cb2dfb52223c8484467498211639046.jpg,,IrE4epvkz3U8G8lSschj,Cardboard,8.0,WEIGHT,4.5,,36.0,0.0,a photo of cardboard boxes,0.357105028629303,4 models used,a box of toilet paper,object_detection
,2025-05-27T13:51:13.852,,,JwDo6iabVK5uSd2hFsWf,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748334799464.jpg?alt=media&token=d1e78266-6ca9-4aac-a56e-a07d4b1f1a0c,,False,,/data/user/0/com.example.picker_app/cache/b7034947-27fc-41f1-bf37-6d83ed4ca4e63217534190245270965.jpg,,SALI0qP1cZ4DaHOY7m43,Single Door Fridge,1100.0,QUANTITY,1.0,,1100.0,0.0,a photo of a fridge with damaged compressor,0.14298028760504994,4 models used,a red refrigerator sitting on the ground,object_detection
,2025-05-20T13:43:21.032,,,Jwp81Y8OAJHS7vHIhFGF,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748150971005.jpg?alt=media&token=b5b952cb-2106-4d87-8671-8364325e3e12,,False,,/data/user/0/com.example.picker_app/cache/822344cf-a3a9-41ea-8457-19fef1ace9bf758822791408149742.jpg,,XQRzaEKu3O5EekUvBl1l,Metal Appliances Medium (Motor / Ceiling Fan),35.0,WEIGHT,7.4,,259.0,0.0,a photo of a traditional stove (Chulha) scrap,0.28223215937614443,4 models used,a man is using a machine to make a piece of wood,object_detection
,2025-05-20T13:43:21.032,,,JxRgneKUCBRSCoWoVllw,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748162339588.jpg?alt=media&token=df29abef-c61c-4af8-bce2-d83507a70f5a,,False,,/data/user/0/com.example.picker_app/cache/822344cf-a3a9-41ea-8457-19fef1ace9bf758822791408149742.jpg,,XQRzaEKu3O5EekUvBl1l,Metal Appliances Medium (Motor / Ceiling Fan),35.0,WEIGHT,7.4,,259.0,0.0,a photo of a traditional stove (Chulha) scrap,0.28223215937614443,4 models used,a man is using a machine to make a piece of wood,object_detection
,2025-05-20T13:43:21.032,,,JydSnU2h81YYVivG7Hto,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748166925627.jpg?alt=media&token=1132f1b2-306b-4da8-a310-28743153f656,,False,,/data/user/0/com.example.picker_app/cache/822344cf-a3a9-41ea-8457-19fef1ace9bf758822791408149742.jpg,,XQRzaEKu3O5EekUvBl1l,Metal Appliances Medium (Motor / Ceiling Fan),35.0,WEIGHT,7.4,,259.0,0.0,a photo of a traditional stove (Chulha) scrap,0.28223215937614443,4 models used,a man is using a machine to make a piece of wood,object_detection
,2025-05-20T13:49:07.465,,,JzL6zaVynJmnHE2oB10b,,,False,,/data/user/0/com.example.picker_app/cache/23f7c010-2795-49d5-8409-f1f48412a4722686840344295114900.jpg,,FdfqthDCzeLk7HNolUtD,Books,12.0,WEIGHT,2.8,,33.599999999999994,0.0,,0.0,,,
,2025-05-20T13:49:07.465,,,JzbcrE3ZjsCzmgiLMozA,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747824577143.jpg?alt=media&token=8b372cad-b99c-4824-9e08-89511fe00b2c,,False,,/data/user/0/com.example.picker_app/cache/23f7c010-2795-49d5-8409-f1f48412a4722686840344295114900.jpg,,FdfqthDCzeLk7HNolUtD,Books,12.0,WEIGHT,2.8,,33.599999999999994,0.0,a photo of a used inverter battery,0.2103092312812805,4 models used,a small scale with a box of food on it,object_detection
,2025-05-19T18:42:21.756,,,K0QWRvA1UMwzgfky3846,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747713003618.jpg?alt=media&token=d40076f4-7a81-4dde-beb1-626ff4df53bb,,False,,/data/user/0/com.example.picker_app/cache/961d8735-8125-45ee-8b08-b8783bcd38be2422493535579289355.jpg,,CeWQ8rwSaZvIB8Hd7ztW,Geyser,20.0,WEIGHT,12.0,,240.0,0.0,a photo of a DVD player or set-top box,0.198956122121308,4 models used,a table with a cell on it,object_detection
,2025-05-20T13:49:07.465,,,K2jag4yc52msxuq3pUDY,,,False,,/data/user/0/com.example.picker_app/cache/23f7c010-2795-49d5-8409-f1f48412a4722686840344295114900.jpg,,FdfqthDCzeLk7HNolUtD,Books,12.0,WEIGHT,2.8,,33.599999999999994,0.0,,0.0,,,
,2025-05-20T13:47:32.327,,,K3bLUX1anApCN7uzk62E,,,False,,/data/user/0/com.example.picker_app/cache/86790950-8d3b-40c7-8535-cd89fb4707ff6793285604110236917.jpg,,Yai7gpI6XM64OWk2a6KR,Iron,26.0,WEIGHT,10.0,,260.0,0.0,,0.0,,,
,2025-05-27T10:38:45.256,,,K4msmjas5G77tcOR48Wj,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748322568026.jpg?alt=media&token=00606949-68bc-4d1e-a27f-64d8ae8f309a,,False,,/data/user/0/com.example.picker_app/cache/9e377c03-4d28-4ab9-88cb-09afcf5cdac22374054005675222751.jpg,,FdfqthDCzeLk7HNolUtD,Books,12.0,WEIGHT,15.65,,187.8,0.0,a photo of a used inverter battery,0.20943200588226318,4 models used,a bag of food sitting on top of a table,object_detection
,2025-05-20T13:47:32.327,,,K4xxSgstDpZVMySsxTuC,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748250092641.jpg?alt=media&token=a526c4c7-33cf-4e1e-9b78-db4e31879127,,False,,/data/user/0/com.example.picker_app/cache/86790950-8d3b-40c7-8535-cd89fb4707ff6793285604110236917.jpg,,Yai7gpI6XM64OWk2a6KR,Iron,26.0,WEIGHT,10.0,,260.0,0.0,a photo of a used inverter battery,0.1454063355922699,4 models used,a large bag of white plastic sitting on a table,object_detection
"12.9184905, 80.1864798",,2025-04-10 17:30:49.969327,1000.0,,,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1744433386552.jpg?alt=media&token=81a83cef-8168-42ea-86f4-4286e98d4343,False,K8CbsNHfSYrlQ3emt2Wa,/data/user/0/com.example.scrapuncle/cache/56ff7d55-ce93-4b5c-9c1b-aa84d8569c468757003188140037398.jpg,,ADa5qjVDdAW0YIYD1Hlq,Fridge,1000.0,quantity,2.0,,2000.0,0.0,,0.0,,,
,2025-05-20T13:45:09.194,,,K9CFwpB2dZncNHruKuPw,,,False,,/data/user/0/com.example.picker_app/cache/decb2e0b-16f3-4c47-b216-d273a15a248b293324499167370541.jpg,,Ng8861YoJjTJGoDAsnES,Brass,305.0,WEIGHT,4.3,,1311.5,0.0,,0.0,,,
,2025-06-01T14:46:54.116,,,K9oPPzDUV5Tmvx955fHT,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748845175452.jpg?alt=media&token=cc297a66-9ec0-43be-863d-6a43ef4ab9dd,,True,,/data/user/0/com.example.picker_app/cache/7d1dce46-9cb5-4c2f-ba27-31761faa363a4004126770120386701.jpg,,FdfqthDCzeLk7HNolUtD,Books,12.0,WEIGHT,2.1,,25.200000000000003,0.0,a phot of polythene bags,0.2674393951892853,4 models used,a person standing on a floor with a remote control,object_detection
,2025-05-27T14:00:41.286,,,KBHap3pJ67Pph7JaMTog,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748334905601.jpg?alt=media&token=80cac50d-9024-4482-be50-8e7a8d6ce4a5,,False,,/data/user/0/com.example.picker_app/cache/3a027ae2-8fc4-4bb6-80f4-95cb6300b24e7086967533102887991.jpg,,hyaiO9cVIfcncvsy3kBL,Glass,2.0,WEIGHT,4.85,,9.7,0.0,a photo of a used inverter battery,0.126395845413208,4 models used,a bag on a scale with a drawing of a woman,object_detection
,2025-05-20T13:49:07.465,,,KBnmfxCs95TP72RSLJ5d,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748165439356.jpg?alt=media&token=ea22066d-c647-472c-9bed-2e8b70b6f894,,False,,/data/user/0/com.example.picker_app/cache/23f7c010-2795-49d5-8409-f1f48412a4722686840344295114900.jpg,,FdfqthDCzeLk7HNolUtD,Books,12.0,WEIGHT,2.8,,33.599999999999994,0.0,a photo of a used inverter battery,0.2103092312812805,4 models used,a small scale with a box of food on it,object_detection
,2025-05-28T11:25:17.184,,,KDowQ1vYxh02wlri10Us,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748412090205.jpg?alt=media&token=216d0d8d-cd56-4364-8fd7-425c15f9bd58,,True,,/data/user/0/com.example.picker_app/cache/819710c8-e2fc-45cd-bf16-5a556d1dcc033367715897279256720.jpg,,FdfqthDCzeLk7HNolUtD,Books,12.0,WEIGHT,17.5,,210.0,0.0,a photo of books,0.3902143359184265,4 models used,a pile of books sitting on top of a white surface,object_detection
,2025-05-20T13:43:21.032,,,KGeEB3gkxrKlLM4WOdXs,,,False,,/data/user/0/com.example.picker_app/cache/822344cf-a3a9-41ea-8457-19fef1ace9bf758822791408149742.jpg,,XQRzaEKu3O5EekUvBl1l,Metal Appliances Medium (Motor / Ceiling Fan),35.0,WEIGHT,7.4,,259.0,0.0,,0.0,,,
,2025-05-20T13:46:31.976,,2.0,KHwPJQbpEpENlKadudIY,,,False,,/data/user/0/com.example.picker_app/cache/c34a99d4-40a7-4214-b81e-b517555ec7166150127312144819137.jpg,,damble.2,damble,2.0,weight,0.0,,24.2,12.1,,0.0,,,
,2025-05-20T13:47:32.327,,,KJxmOixTPxPRPGOP9O6d,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748256302751.jpg?alt=media&token=e370bf53-a0f1-4f91-a4b3-334c227968fb,,False,,/data/user/0/com.example.picker_app/cache/86790950-8d3b-40c7-8535-cd89fb4707ff6793285604110236917.jpg,,Yai7gpI6XM64OWk2a6KR,Iron,26.0,WEIGHT,10.0,,260.0,0.0,a photo of a used inverter battery,0.1454063355922699,4 models used,a large bag of white plastic sitting on a table,object_detection
,2025-05-20T13:43:21.032,,,KOSvSHHox9LiArpR8aqk,,,False,,/data/user/0/com.example.picker_app/cache/822344cf-a3a9-41ea-8457-19fef1ace9bf758822791408149742.jpg,,XQRzaEKu3O5EekUvBl1l,Metal Appliances Medium (Motor / Ceiling Fan),35.0,WEIGHT,7.4,,259.0,0.0,,0.0,,,
,2025-05-20T13:44:14.203,,,KP329PH42UKrEKRHRSGb,,,False,,/data/user/0/com.example.picker_app/cache/89163edb-e382-40ca-8776-579f1d3138fe8861089034986183958.jpg,,eoufky9iVJEjhYYpkjA1,Aluminium,105.0,WEIGHT,4.1,,430.5,0.0,,0.0,,,
,2025-05-20T11:55:48.528,,,KPH823Gl20rL7cq7ftFO,"https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747723542235.jpg?alt=media&token=fd231e15-9cfa-4d79-a0fe-48b94016659f, https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747723563213.jpg?alt=media&token=7de7af4f-5b29-467d-be2e-e197234cb726",,False,,"/data/user/0/com.example.picker_app/cache/4a6c9494-0262-48bf-8527-380318f5c8f36987102159466466459.jpg, /data/user/0/com.example.picker_app/cache/d70fa0d0-6c8c-4a4f-bc00-d3cd11ed99446770162001149121559.jpg",,mrGEyUw17Rt6ftWJFC2H,Plastic,8.0,WEIGHT,5.2,,41.6,0.0,a photo of a traditional stove (Chulha) scrap,0.34918023198843,4 models used,a bag of chocolate sitting on top of a table,object_detection
,2025-05-20T13:46:31.976,,2.0,KPITuTSZGJbClmoH9fH6,,,False,,/data/user/0/com.example.picker_app/cache/c34a99d4-40a7-4214-b81e-b517555ec7166150127312144819137.jpg,,damble.2,damble,2.0,weight,0.0,,24.2,12.1,,0.0,,,
,2025-05-20T13:47:32.327,,,KRGVRJPNTT0UsDcsoz0A,,,False,,/data/user/0/com.example.picker_app/cache/86790950-8d3b-40c7-8535-cd89fb4707ff6793285604110236917.jpg,,Yai7gpI6XM64OWk2a6KR,Iron,26.0,WEIGHT,10.0,,260.0,0.0,,0.0,,,
,2025-05-20T13:43:21.032,,,KRMEMaD3os8cTnLGPDkj,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747830482468.jpg?alt=media&token=cdb68d6c-926e-473f-bea3-f5fd10ef1c63,,False,,/data/user/0/com.example.picker_app/cache/822344cf-a3a9-41ea-8457-19fef1ace9bf758822791408149742.jpg,,XQRzaEKu3O5EekUvBl1l,Metal Appliances Medium (Motor / Ceiling Fan),35.0,WEIGHT,7.4,,259.0,0.0,a photo of a traditional stove (Chulha) scrap,0.28223215937614443,4 models used,a man is using a machine to make a piece of wood,object_detection
,2025-05-20T13:49:07.465,,,KShDvdOS3tco09WqyJiN,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748169979089.jpg?alt=media&token=461fb36c-5a7b-4182-ab14-fd310300e35a,,False,,/data/user/0/com.example.picker_app/cache/23f7c010-2795-49d5-8409-f1f48412a4722686840344295114900.jpg,,FdfqthDCzeLk7HNolUtD,Books,12.0,WEIGHT,2.8,,33.599999999999994,0.0,a photo of a used inverter battery,0.2103092312812805,4 models used,a small scale with a box of food on it,object_detection
,2025-05-20T13:47:32.327,,,KVb23anteJVan6vguzaD,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748169756243.jpg?alt=media&token=5c55c025-6d72-4379-9105-8837c7a467cf,,False,,/data/user/0/com.example.picker_app/cache/86790950-8d3b-40c7-8535-cd89fb4707ff6793285604110236917.jpg,,Yai7gpI6XM64OWk2a6KR,Iron,26.0,WEIGHT,10.0,,260.0,0.0,a photo of a used inverter battery,0.1454063355922699,4 models used,a large bag of white plastic sitting on a table,object_detection
